"orig_no","taxon_no","record_type","flags","taxon_rank","taxon_name","difference","accepted_no","accepted_rank","accepted_name","parent_no","reference_no","is_extant","n_occs"
"38705","38705","txn","","","Epanterias","subjective synonym of","38590","genus","Allosaurus","64112","9077","extinct","147"
"52954","52954","txn","","","Apatodon","subjective synonym of","38590","genus","Allosaurus","64112","7809","extinct","147"
"52971","52971","txn","","","Creosaurus","subjective synonym of","38590","genus","Allosaurus","64112","7813","extinct","147"
"57231","57231","txn","","","Saurophagus","subjective synonym of","38590","genus","Allosaurus","64112","10389","extinct","147"
"64121","64121","txn","","","Monolophosaurus","","64121","genus","Monolophosaurus","64112","12451","extinct","1"
"519536","519536","txn","","","Yuanmouraptor","","519536","genus","Yuanmouraptor","235341","94634","extinct","1"
"56420","56420","txn","","","Siamotyrannus","","56420","genus","Siamotyrannus","67931","25804","extinct","1"
"54820","54820","txn","","","Sinraptor","","54820","genus","Sinraptor","67931","9255","extinct","2"
"38584","38584","txn","","","Metriacanthosaurus","","38584","genus","Metriacanthosaurus","67931","13771","extinct","1"
"496614","496614","txn","","","Alpkarakush","","496614","genus","Alpkarakush","235341","89242","extinct","1"
"143653","143653","txn","","","Shidaisaurus","","143653","genus","Shidaisaurus","235341","29514","extinct","1"
"38579","38579","txn","","","Erectopus","","38579","genus","Erectopus","235341","16872","extinct","8"
"38594","38594","txn","","","Yangchuanosaurus","","38594","genus","Yangchuanosaurus","235341","29352","extinct","4"
"65370","65370","txn","","","Saurophaganax","","65370","genus","Saurophaganax","38589","13171","extinct","2"
"402053","402053","txn","","","Asfaltovenator","","402053","genus","Asfaltovenator","64112","71295","extinct","1"
"38619","38619","txn","","","Chilantaisaurus","","38619","genus","Chilantaisaurus","160848","19051","extinct","2"
"38631","38631","txn","","","Rapator","nomen dubium","160848","family","Neovenatoridae","160848","29483","extinct","1"
"64119","64119","txn","","","Neovenator","","64119","genus","Neovenator","160848","12450","extinct","1"
"66356","66356","txn","","","Fukuiraptor","","66356","genus","Fukuiraptor","160848","10135","extinct","2"
"424319","424319","txn","","","Lusovenator","","424319","genus","Lusovenator","160847","73366","extinct","2"
"444000","444000","txn","","","Ulughbegsaurus","","444000","genus","Ulughbegsaurus","160847","78570","extinct","3"
"399171","399171","txn","","","Siamraptor","","399171","genus","Siamraptor","160847","70916","extinct","1"
"304520","304520","txn","","","Datanglong","","304520","genus","Datanglong","160847","52501","extinct","1"
"65680","65680","txn","","","Chuandongocoelurus","","65680","genus","Chuandongocoelurus","53374","14527","extinct","1"
"68143","68143","txn","","","Dandakosaurus","nomen dubium","53374","unranked clade","Tetanurae","53374","14795","extinct","1"
"68130","68130","txn","","","Becklespinax","","68130","genus","Becklespinax","53374","29674","extinct","1"
"65226","65226","txn","","","Prodeinodon","nomen dubium","53374","unranked clade","Tetanurae","53374","13097","extinct","7"
"64371","64371","txn","","","Cryolophosaurus","","64371","genus","Cryolophosaurus","53374","12572","extinct","1"
"160849","160849","txn","","","Cruxicheiros","","160849","genus","Cruxicheiros","53374","31460","extinct","1"
"38601","38601","txn","","","Chienkosaurus","nomen dubium","53374","unranked clade","Tetanurae","53374","12540","extinct","4"
"56375","56375","txn","","","Dolichosuchus","nomen dubium","90100","suborder","Ceratosauria","90100","29483","extinct","0"
"378708","378708","txn","","","Chenanisaurus","","378708","genus","Chenanisaurus","453519","67322","extinct","2"
"38541","38541","txn","","","Betasuchus","nomen dubium","90100","suborder","Ceratosauria","90100","29483","extinct","1"
"57440","57440","txn","","","Orthogoniosaurus","nomen dubium","90100","suborder","Ceratosauria","90100","10517","extinct","1"
"390562","390562","txn","","","Saltriovenator","","390562","genus","Saltriovenator","90100","69631","extinct","1"
"311426","311426","txn","","","Fosterovenator","","311426","genus","Fosterovenator","38599","53863","extinct","1"
"109007","109007","txn","","","Berberosaurus","","109007","genus","Berberosaurus","38599","25431","extinct","1"
"71392","71392","txn","","","Spinostropheus","","71392","genus","Spinostropheus","90100","16632","extinct","3"
"38600","38600","txn","","","Ceratosaurus","","38600","genus","Ceratosaurus","90100","12248","extinct","29"
"437491","437491","txn","","","Vitakrisaurus","","437491","genus","Vitakrisaurus","437493","76840","extinct","3"
"119559","119559","txn","","","Vitakridrinda","","119559","genus","Vitakridrinda","437492","26722","extinct","8"
"120844","120844","txn","IF","","Samanadrinda","","120844","genus","Samanadrinda","437493","26901","extinct","1"
"38624","38624","txn","","","Ornithomimoides","nomen dubium","54528","superfamily","Abelisauroidea","54528","7271","extinct","0"
"38611","38611","txn","","","Genyodectes","","38611","genus","Genyodectes","90100","10263","extinct","1"
"71394","71394","txn","","","Rugops","","71394","genus","Rugops","53942","16632","extinct","1"
"54432","54432","txn","","","Rajasaurus","","54432","genus","Rajasaurus","285747","9208","extinct","1"
"56391","56391","txn","","","Genusaurus","","56391","genus","Genusaurus","285747","23633","extinct","1"
"38591","38591","txn","","","Indosaurus","","38591","genus","Indosaurus","285747","7271","extinct","1"
"38582","38582","txn","","","Majungasaurus","","38582","genus","Majungasaurus","285747","17225","extinct","25"
"38789","38789","txn","","","Majungatholus","subjective synonym of","38582","genus","Majungasaurus","285747","9538","extinct","25"
"285748","285748","txn","","","Arcovenator","","285748","genus","Arcovenator","285747","49429","extinct","6"
"56393","56393","txn","","","Xenotarsosaurus","","56393","genus","Xenotarsosaurus","53942","13117","extinct","1"
"57450","57450","txn","","","Lametasaurus","","57450","genus","Lametasaurus","53942","16617","extinct","1"
"38604","38604","txn","","","Dryptosauroides","nomen dubium","53942","family","Abelisauridae","53942","7271","extinct","1"
"65137","65137","txn","","","Tarascosaurus","","65137","genus","Tarascosaurus","53942","7842","extinct","1"
"515479","515479","txn","","","Vitosaura","","515479","genus","Vitosaura","53942","93160","extinct","1"
"123315","123315","txn","","","Kryptops","","123315","genus","Kryptops","53942","27280","extinct","1"
"443993","443993","txn","","","Kurupi","","443993","genus","Kurupi","53942","78567","extant","1"
"38621","38621","txn","","","Compsosuchus","nomen dubium","53942","family","Abelisauridae","53942","7271","extinct","0"
"450832","450832","txn","","","Tralkasaurus","","450832","genus","Tralkasaurus","53942","79633","extinct","1"
"54523","54523","txn","","","Aucasaurus","","54523","genus","Aucasaurus","138556","7849","extinct","2"
"138555","138555","txn","","","Skorpiovenator","","138555","genus","Skorpiovenator","138556","28889","extinct","2"
"172843","172843","txn","","","Rahiolisaurus","","172843","genus","Rahiolisaurus","138556","34249","extinct","1"
"460113","460113","txn","","","Guemesia","","460113","genus","Guemesia","138556","82146","extinct","1"
"265640","265640","txn","","","Dahalokely","","265640","genus","Dahalokely","138556","46390","extinct","1"
"435367","435367","txn","","","Llukalkan","","435367","genus","Llukalkan","336873","76233","extinct","1"
"336874","336874","txn","","","Viavenator","","336874","genus","Viavenator","336873","58165","extinct","1"
"54538","54538","txn","","","Quilmesaurus","","54538","genus","Quilmesaurus","336873","7847","extinct","1"
"497371","497371","txn","","","Caletodraco","","497371","genus","Caletodraco","336873","89297","extinct","1"
"491504","491504","txn","","","Koleken","","491504","genus","Koleken","336873","88483","extinct","1"
"472264","472264","txn","","","Elemgasem","","472264","genus","Elemgasem","336873","84809","extinct","1"
"53941","53941","txn","","","Pycnonemosaurus","","53941","genus","Pycnonemosaurus","336873","8719","extinct","1"
"54533","54533","txn","","","Carnotaurus","","54533","genus","Carnotaurus","336873","13927","extinct","1"
"427781","427781","txn","","","Niebla","","427781","genus","Niebla","67926","74109","extinct","1"
"53946","53946","txn","","","Abelisaurus","","53946","genus","Abelisaurus","67926","63573","extinct","1"
"379317","379317","txn","","","Thanos","","379317","genus","Thanos","138556","67480","extinct","1"
"65415","65415","txn","","","Ekrixinatosaurus","","65415","genus","Ekrixinatosaurus","138556","13197","extinct","1"
"54531","54531","txn","","","Ilokelesia","","54531","genus","Ilokelesia","138556","7846","extinct","1"
"38612","38612","txn","","","Indosuchus","","38612","genus","Indosuchus","53942","7271","extinct","1"
"438220","438220","txn","","","Spectrovenator","","438220","genus","Spectrovenator","53942","77018","extinct","1"
"242129","242129","txn","","","Eoabelisaurus","","242129","genus","Eoabelisaurus","53942","42317","extinct","1"
"38620","38620","txn","","","Coeluroides","nomen dubium","53942","family","Abelisauridae","53942","7271","extinct","2"
"437534","437534","txn","IF","","Himalayadrinda","","437534","genus","Himalayadrinda","54535","76823","extinct","1"
"167086","167086","txn","","","Austrocheirus","","167086","genus","Austrocheirus","54535","32655","extinct","1"
"388269","388269","txn","","","Vespersaurus","","388269","genus","Vespersaurus","67928","69278","extinct","1"
"38630","38630","txn","","","Noasaurus","","38630","genus","Noasaurus","67928","11730","extinct","1"
"64901","64901","txn","","","Velocisaurus","","64901","genus","Velocisaurus","67928","12794","extinct","2"
"56388","56388","txn","","","Masiakasaurus","","56388","genus","Masiakasaurus","67928","23634","extinct","29"
"65366","65366","txn","","","Deltadromeus","","65366","genus","Deltadromeus","54535","7098","extinct","6"
"416254","416254","txn","","","Huinculsaurus","","416254","genus","Huinculsaurus","54535","72159","extinct","1"
"38623","38623","txn","","","Laevisuchus","","38623","genus","Laevisuchus","54535","7271","extinct","2"
"38622","38622","txn","","","Jubbulpuria","subjective synonym of","38623","genus","Laevisuchus","54535","7271","extinct","2"
"444933","444933","txn","","","Berthasaura","","444933","genus","Berthasaura","54535","78692","extinct","1"
"38546","38546","txn","","","Elaphrosaurus","","38546","genus","Elaphrosaurus","453520","12561","extinct","4"
"148870","148870","txn","","","Limusaurus","","148870","genus","Limusaurus","453520","30210","extinct","3"
"491461","491461","txn","","","Kiyacursor","","491461","genus","Kiyacursor","54535","88468","extinct","2"
"54536","54536","txn","","","Ligabueino","","54536","genus","Ligabueino","54535","16547","extinct","1"
"56384","56384","txn","","","Pterospondylus","nomen dubium","90100","suborder","Ceratosauria","90100","34613","extinct","1"
"332598","332598","txn","F","","Tachiraptor","","332598","genus","Tachiraptor","56397","57144","extinct","1"
"55542","55542","txn","","","Liliensternus","","55542","genus","Liliensternus","56397","5718","extinct","5"
"38522","38522","txn","","","Dilophosaurus","","38522","genus","Dilophosaurus","56397","13845","extinct","14"
"38531","38531","txn","","","Kakuru","nomen dubium","38513","unranked clade","Theropoda","38513","14793","extinct","0"
"520479","520479","txn","","","Kank","","520479","genus","Kank","264137","94926","extinct","2"
"58859","58859","txn","IF","","Hadrosaurichnus","","58859","genus","Hadrosaurichnus","38513","11748","extinct","3"
"86813","86813","txn","F","","Reticuloolithus","","86813","genus","Reticuloolithus","38513","18893","extinct","3"
"38266","38266","txn","","","Sinosaurus","","38266","genus","Sinosaurus","38513","12539","extinct","16"
"378316","378316","txn","IF","","Iberosauripus","","378316","genus","Iberosauripus","38513","73949","extinct","3"
"65170","65170","txn","","","Ornithoides","nomen nudum","38513","unranked clade","Theropoda","38513","13076","extinct","1"
"64874","64874","txn","","","Ozraptor","nomen dubium","38513","unranked clade","Theropoda","38513","12890","extinct","1"
"68029","68029","txn","IF","","Fuscinapedis","","68029","genus","Fuscinapedis","38513","7663","extinct","1"
"460254","460254","txn","IF","","Filichnites","","460254","genus","Filichnites","38513","82174","extinct","1"
"65168","65168","txn","","","Fenestrosaurus","","65168","genus","Fenestrosaurus","38513","13076","extinct","1"
"443417","443417","txn","IF","","Ostendichnus","","443417","genus","Ostendichnus","38513","78436","extinct","2"
